# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_38	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_17	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20	taxonomy
25220440	0.0	10.0058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Bologna_turkey
25221250	0.352941176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Pepperoni
25221310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0058823529	0.0	0.0	0.0	4.92857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Polish_sausage
25221350	0.0	0.0	1.76470588235	0.0	0.0	0.0	0.0	0.0	0.0	1.17647058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Italian_sausage
25221400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Sausage_not_cold_cut_NFS
25221405	0.0	0.0	0.0	11.0882352941	0.147058823529	0.0	1.02941176471	0.0	0.0	0.0	0.0	0.0	0.0	6.075	2.22222222222	0.0	3.30882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6875	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Pork_sausage
25221406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.78125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Pork_sausage_reduced_fat
25221460	0.0	0.0	0.0	0.0	0.0	0.0	5.88235294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Pork_and_beef_sausage
25221500	1.64705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.884615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.70588235294	0.0	0.0	0.0	0.0	0.0	0.0	5.75	1.53333333333	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Salami_NFS
25221810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Thuringer
25221830	0.0	0.0	5.00294117647	0.0	0.0	5.88235294118	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0220588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Turkey_or_chicken_sausage
25221860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.61764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Sausages; L5_; Turkey_or_chicken_sausage_reduced_fat
25230210	0.0	1.23529411765	0.0	4.94117647059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29411764706	0.0	0.0	9.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4666666667	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Ham_sliced_prepackaged_or_deli_luncheon_meat
25230220	0.0	0.0	0.0	4.94117647059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat
25230230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33333333333	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat
25230235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Ham_sliced_extra_lean_lower_sodium_prepackaged_or_deli_luncheon_meat
25230310	4.94117647059	16.4705882353	0.0	0.0	0.0	0.0	9.88235294118	0.0	0.0	0.0	0.0	0.0	0.0	10.125	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	14.0	5.6	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat
25230840	0.0	0.0	0.0	0.0	0.0	0.0	35.0205882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Turkey_salami
25230900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6794117647	0.0	0.0	0.0	0.0	0.0	0.0	19.490625	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat
25230905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.946875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.01	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat
25231110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0823529412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00294117647	1.09433333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Organ_meats_sausages_and_lunchmeats; L3_Frankfurters_sausages_lunchmeats_meat_spreads; L4_Luncheon_meats; L5_; Beef_sliced_prepackaged_or_deli_luncheon_meat
26100110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Fish_NS_as_to_type_cooked_NS_as_to_cooking_method
26100120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2833333333	0.0	4.25	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Fish_NS_as_to_type_baked_or_broiled_made_with_oil
26100160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45	0.0	13.4625	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Fish_NS_as_to_type_steamed
26107122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Catfish_baked_or_broiled_made_with_margarine
26107140	3.33529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Catfish_coated_fried_made_with_oil
26109130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.54375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Cod_coated_baked_or_broiled_made_with_oil
26137110	0.0	0.0	0.0	0.0	0.0	15.0088235294	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_cooked_NS_as_to_cooking_method
26137120	0.0	86.7176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.725	0.0	0.0	0.0	0.0	7.56	0.0	12.403125	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_baked_or_broiled_made_with_oil
26137121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_baked_or_broiled_made_with_butter
26137123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.8	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_baked_or_broiled_made_without_fat
26137160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_steamed_or_poached
26137190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Salmon_smoked
26139180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Sardines_canned_in_oil
26141120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Sea_bass_baked_or_broiled_fat_added_in_cooking
26155190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tuna_canned_water_pack
26158010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tilapia_baked_or_broiled_made_with_oil
26158011	0.0	0.0	0.0	0.0	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tilapia_baked_or_broiled_made_with_butter
26158013	0.0	0.0	0.0	0.0	0.0	13.3411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tilapia_baked_or_broiled_made_without_fat
26158023	0.0	0.0	0.0	0.0	0.0	13.3411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tilapia_coated_baked_or_broiled_made_without_fat
26158031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Finfish; L4_; L5_; Tilapia_coated_fried_made_with_butter
26213120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2941176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Other_seafood; L4_; L5_; Squid_baked_or_broiled_fat_added_in_cooking
26213140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0875	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Other_seafood; L4_; L5_; Squid_coated_fried
26315180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Oysters_canned
26317120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Scallops_baked_or_broiled_fat_added_in_cooking
26317130	0.0	0.0	0.0	0.0	0.0	0.0	6.67058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Scallops_steamed_or_boiled
26319110	0.0	0.0	1.17647058824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Shrimp_cooked_NS_as_to_cooking_method
26319120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26470588235	15.4735294118	0.0	0.0	10.63125	0.0	1.76470588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5625	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Shrimp_baked_or_broiled_made_with_oil
26319130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41176470588	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Shrimp_steamed_or_boiled
26319140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Fish_and_shellfish; L3_Shellfish; L4_; L5_; Shrimp_coated_fried_made_with_oil
27111050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Spaghetti_sauce_with_beef_or_meat_other_than_lamb_or_mutton_homemade
27111410	0.0	0.0	0.0	0.0	0.0	0.0	22.4117647059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Chili_con_carne_with_beans
27111420	0.0	0.0	0.0	0.0	0.0	0.0	1.86764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Chili_con_carne_without_beans
27111440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5384615385	0.0	45.3571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Chili_con_carne_with_beans_and_cheese
27113100	0.0	0.0	30.1176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Beef_stroganoff
27116100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Beef_in_gravy_or_sauce; L5_; Beef_curry
27120030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.7857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9166666667	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Pork_with_gravy_or_sauce; L5_; Ham_or_pork_with_barbecue_sauce_mixture
27121410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_Meat_Poultry_Fish_and_Mixtures; L2_Meatpoultry_fish_with_nonmeat; L3_meatpoultryfish_in_gravy; L4_Pork_with_gravy_or_sauce; L5_; Chili_con_carne_with_beans_made_with_pork
