# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;Other	13.875	102.769230769	165.0	25.9166666667	84.25	5.07692307692	55.9166666667	16.6666666667	0.625	0.0	51.5	318.7	46.125	99.0	94.4166666667	5.9	18.3	248.5	0.166666666667	18.4444444444	98.0769230769	0.125	73.6666666667	342.5	72.75	0.0833333333333	82.1666666667	18.5	0.25	33.25	0.285714285714	299.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	405.625	173.076923077	12296.2857143	33.1666666667	131.916666667	1.46153846154	95.8333333333	84.1333333333	5.5	1.5	52.7	10565.3	56.25	4399.2	16.1666666667	58.5	265.2	4.0	0.5	23.0	5665.76923077	0.625	2270.55555556	6762.25	172.0	1.25	2029.25	20.1	0.666666666667	43.25	3.14285714286	7744.81818182
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_angulatum	6.0	38.0769230769	77.9285714286	2.41666666667	22.6666666667	1.07692307692	14.0833333333	6.06666666667	1.25	0.0	17.6	109.5	9.375	26.8	0.75	1.1	62.0	0.9	0.25	5.88888888889	38.6153846154	0.0	13.4444444444	179.5	31.5	0.0	34.9166666667	3.8	0.0833333333333	13.6666666667	1.14285714286	77.7272727273
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_animalis	9.375	13.6923076923	0.714285714286	15.25	0.166666666667	0.0	0.5	124.933333333	154.875	1.8	0.1	0.2	0.5	17.0	0.0	30.4	0.0	0.5	32.6666666667	150.555555556	0.0	0.25	3.11111111111	29.5	4.0	3.58333333333	0.75	0.4	0.166666666667	29.1666666667	0.142857142857	95.0909090909
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_asteroides	0.0	0.0769230769231	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.5	0.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum	113.75	24.1538461538	21.9285714286	1.08333333333	35.25	0.230769230769	8.5	3.46666666667	0.5	0.5	1.3	5081.1	1.75	11.2	3.66666666667	1.7	7.4	22.7	0.0833333333333	4.88888888889	13.5384615385	0.125	3668.0	39.25	20.375	0.0833333333333	19.0833333333	6.9	0.166666666667	6.58333333333	7.42857142857	10.1818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_breve	6.75	69.1538461538	14.8571428571	25.0833333333	60.9166666667	3.61538461538	38.9166666667	9.53333333333	0.375	0.0	28.6	108.2	31.375	58.8	44.4166666667	6.7	16.0	165.5	0.0	9.88888888889	24.6923076923	0.25	15.3333333333	109.75	15.25	0.0	38.5833333333	10.4	0.0	22.6666666667	0.0	195.090909091
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium	1.375	31.5384615385	5.42857142857	0.0	25.6666666667	4.23076923077	18.5833333333	3.8	0.0	0.0	8.6	39.4	8.625	3.0	0.0	0.1	0.2	23.8	5.16666666667	7.55555555556	8.23076923077	0.0	1.33333333333	178.0	30.875	0.0	13.25	3.6	0.0	9.66666666667	0.0	5.54545454545
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	270.75	1295.53846154	405.357142857	1002.08333333	1404.25	208.692307692	930.0	180.8	3.875	0.2	1136.8	2418.7	866.5	1364.8	3483.83333333	210.2	547.0	9056.1	0.5	501.777777778	726.384615385	3.5	711.333333333	5937.75	56.375	0.75	1102.58333333	452.6	1.33333333333	560.25	1.28571428571	7201.18181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum	0.375	0.0	0.214285714286	0.0	0.0	0.0	0.0	0.0666666666667	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111111111111	0.0769230769231	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
